Water level ,Time,Date
0.69,3:18:00 AM,7/9/2022
0.72,3:24:00 AM,7/9/2022
0.8,3:48:00 AM,7/9/2022
0.82,3:54:00 AM,7/9/2022
0.84,4:00:00 AM,7/9/2022
0.82,4:06:00 AM,7/9/2022
0.82,4:12:00 AM,7/9/2022
0.83,4:18:00 AM,7/9/2022
0.78,4:24:00 AM,7/9/2022
0.74,4:30:00 AM,7/9/2022
0.68,4:36:00 AM,7/9/2022
0.63,4:42:00 AM,7/9/2022
0.68,4:48:00 AM,7/9/2022
0.6,4:54:00 AM,7/9/2022
0.56,5:00:00 AM,7/9/2022
0.51,5:06:00 AM,7/9/2022
0.46,5:12:00 AM,7/9/2022
0.43,5:18:00 AM,7/9/2022
0.38,5:24:00 AM,7/9/2022
0.33,5:30:00 AM,7/9/2022
0.23,5:36:00 AM,7/9/2022
0.18,5:42:00 AM,7/9/2022
0.16,5:48:00 AM,7/9/2022
0.12,5:54:00 AM,7/9/2022
0.07,6:00:00 AM,7/9/2022
0.04,6:06:00 AM,7/9/2022
-0.04,6:12:00 AM,7/9/2022
-0.11,6:18:00 AM,7/9/2022
-0.21,6:24:00 AM,7/9/2022
-0.23,6:30:00 AM,7/9/2022
-0.29,6:36:00 AM,7/9/2022
-0.35,6:42:00 AM,7/9/2022
-0.41,6:48:00 AM,7/9/2022
-0.48,6:54:00 AM,7/9/2022
-0.55,7:00:00 AM,7/9/2022
-0.59,7:06:00 AM,7/9/2022
-0.69,7:12:00 AM,7/9/2022
-0.7,7:18:00 AM,7/9/2022
-0.75,7:24:00 AM,7/9/2022
-0.82,7:30:00 AM,7/9/2022
-0.9,7:36:00 AM,7/9/2022
-0.98,7:42:00 AM,7/9/2022
-1.05,7:48:00 AM,7/9/2022
-1.11,7:54:00 AM,7/9/2022
-1.19,8:00:00 AM,7/9/2022
-1.25,8:06:00 AM,7/9/2022
-1.34,8:12:00 AM,7/9/2022
-1.43,8:18:00 AM,7/9/2022
-1.5,8:24:00 AM,7/9/2022
-1.57,8:30:00 AM,7/9/2022
-1.71,8:36:00 AM,7/9/2022
-1.79,8:42:00 AM,7/9/2022
-1.91,8:48:00 AM,7/9/2022
-1.94,8:54:00 AM,7/9/2022
-2.03,9:00:00 AM,7/9/2022
-2.14,9:06:00 AM,7/9/2022
-2.22,9:12:00 AM,7/9/2022
-2.35,9:18:00 AM,7/9/2022
-2.41,9:24:00 AM,7/9/2022
-2.49,9:30:00 AM,7/9/2022
-2.58,9:36:00 AM,7/9/2022
-2.61,9:42:00 AM,7/9/2022
-2.67,9:48:00 AM,7/9/2022
-2.72,9:54:00 AM,7/9/2022
-2.81,10:00:00 AM,7/9/2022
-2.89,10:06:00 AM,7/9/2022
-2.93,10:12:00 AM,7/9/2022
-2.96,10:18:00 AM,7/9/2022
-3,10:24:00 AM,7/9/2022
-2.99,10:30:00 AM,7/9/2022
-2.99,10:36:00 AM,7/9/2022
-2.99,10:42:00 AM,7/9/2022
-2.91,10:48:00 AM,7/9/2022
-2.84,10:54:00 AM,7/9/2022
-2.76,11:00:00 AM,7/9/2022
-2.68,11:06:00 AM,7/9/2022
-2.62,11:12:00 AM,7/9/2022
-2.56,11:18:00 AM,7/9/2022
-2.49,11:24:00 AM,7/9/2022
-2.34,11:30:00 AM,7/9/2022
-2.28,11:36:00 AM,7/9/2022
-2.25,11:42:00 AM,7/9/2022
-2.21,11:48:00 AM,7/9/2022
-2.15,11:54:00 AM,7/9/2022
-2.02,12:00:00 PM,7/9/2022
-1.97,12:06:00 PM,7/9/2022
-1.83,12:12:00 PM,7/9/2022
-1.76,12:18:00 PM,7/9/2022
-1.65,12:24:00 PM,7/9/2022
-1.66,12:30:00 PM,7/9/2022
-1.53,12:36:00 PM,7/9/2022
-1.44,12:42:00 PM,7/9/2022
-1.36,12:48:00 PM,7/9/2022
-1.28,12:54:00 PM,7/9/2022
-1.2,1:00:00 PM,7/9/2022
-1.11,1:06:00 PM,7/9/2022
-1,1:12:00 PM,7/9/2022
-0.94,1:18:00 PM,7/9/2022
-0.85,1:24:00 PM,7/9/2022
-0.77,1:30:00 PM,7/9/2022
-0.64,1:36:00 PM,7/9/2022
-0.54,1:42:00 PM,7/9/2022
-0.47,1:48:00 PM,7/9/2022
-0.36,1:54:00 PM,7/9/2022
-0.27,2:00:00 PM,7/9/2022
-0.2,2:06:00 PM,7/9/2022
-0.09,2:12:00 PM,7/9/2022
0.07,2:18:00 PM,7/9/2022
0.2,2:24:00 PM,7/9/2022
0.32,2:30:00 PM,7/9/2022
0.38,2:36:00 PM,7/9/2022
0.54,2:42:00 PM,7/9/2022
0.59,2:48:00 PM,7/9/2022
0.64,2:54:00 PM,7/9/2022
0.83,3:00:00 PM,7/9/2022
0.94,3:06:00 PM,7/9/2022
1,3:12:00 PM,7/9/2022
1.07,3:18:00 PM,7/9/2022
1.17,3:24:00 PM,7/9/2022
1.21,3:30:00 PM,7/9/2022
1.29,3:36:00 PM,7/9/2022
1.35,3:42:00 PM,7/9/2022
1.44,3:48:00 PM,7/9/2022
1.53,3:54:00 PM,7/9/2022
1.53,4:00:00 PM,7/9/2022
1.61,4:06:00 PM,7/9/2022
1.65,4:12:00 PM,7/9/2022
1.64,4:18:00 PM,7/9/2022
1.73,4:24:00 PM,7/9/2022
1.75,4:30:00 PM,7/9/2022
1.75,4:36:00 PM,7/9/2022
1.73,4:42:00 PM,7/9/2022
1.76,4:48:00 PM,7/9/2022
1.7,4:54:00 PM,7/9/2022
1.76,5:00:00 PM,7/9/2022
1.75,5:06:00 PM,7/9/2022
1.68,5:12:00 PM,7/9/2022
1.69,5:18:00 PM,7/9/2022
1.7,5:24:00 PM,7/9/2022
1.73,5:30:00 PM,7/9/2022
1.7,5:36:00 PM,7/9/2022
1.66,5:42:00 PM,7/9/2022
1.65,5:48:00 PM,7/9/2022
1.66,5:54:00 PM,7/9/2022
1.58,6:00:00 PM,7/9/2022
1.56,6:06:00 PM,7/9/2022
1.48,6:12:00 PM,7/9/2022
1.45,6:18:00 PM,7/9/2022
1.43,6:24:00 PM,7/9/2022
1.39,6:30:00 PM,7/9/2022
1.3,6:36:00 PM,7/9/2022
1.22,6:42:00 PM,7/9/2022
1.1,6:48:00 PM,7/9/2022
1.09,6:54:00 PM,7/9/2022
1,7:00:00 PM,7/9/2022
0.95,7:06:00 PM,7/9/2022
0.91,7:12:00 PM,7/9/2022
0.86,7:18:00 PM,7/9/2022
0.73,7:24:00 PM,7/9/2022
0.68,7:30:00 PM,7/9/2022
0.61,7:36:00 PM,7/9/2022
0.54,7:42:00 PM,7/9/2022
0.44,7:48:00 PM,7/9/2022
0.4,7:54:00 PM,7/9/2022
0.34,8:00:00 PM,7/9/2022
0.26,8:06:00 PM,7/9/2022
0.14,8:12:00 PM,7/9/2022
0.1,8:18:00 PM,7/9/2022
0.07,8:24:00 PM,7/9/2022
-0.16,8:36:00 PM,7/9/2022
-0.23,8:42:00 PM,7/9/2022
-0.33,8:48:00 PM,7/9/2022
-0.41,8:54:00 PM,7/9/2022
-0.48,9:00:00 PM,7/9/2022
-0.58,9:06:00 PM,7/9/2022
-0.62,9:12:00 PM,7/9/2022
-0.81,9:18:00 PM,7/9/2022
-0.85,9:24:00 PM,7/9/2022
-0.91,9:30:00 PM,7/9/2022
-0.99,9:36:00 PM,7/9/2022
-1.04,9:42:00 PM,7/9/2022
-1.13,9:48:00 PM,7/9/2022
-1.2,9:54:00 PM,7/9/2022
-1.29,10:00:00 PM,7/9/2022
-1.38,10:06:00 PM,7/9/2022
-1.45,10:12:00 PM,7/9/2022
-1.54,10:18:00 PM,7/9/2022
-1.67,10:24:00 PM,7/9/2022
-1.71,10:30:00 PM,7/9/2022
-1.81,10:36:00 PM,7/9/2022
-1.92,10:42:00 PM,7/9/2022
-1.97,10:48:00 PM,7/9/2022
-2.01,10:54:00 PM,7/9/2022
-2.05,11:00:00 PM,7/9/2022
-2.15,11:06:00 PM,7/9/2022
-2.2,11:12:00 PM,7/9/2022
-2.26,11:18:00 PM,7/9/2022
-2.27,11:24:00 PM,7/9/2022
-2.27,11:30:00 PM,7/9/2022
-2.32,11:36:00 PM,7/9/2022
-2.32,11:42:00 PM,7/9/2022
-2.3,11:48:00 PM,7/9/2022
-2.28,11:54:00 PM,7/9/2022
-2.3,12:00:00 AM,7/10/2022
-2.25,12:06:00 AM,7/10/2022
-2.22,12:12:00 AM,7/10/2022
-2.14,12:18:00 AM,7/10/2022
-2.08,12:24:00 AM,7/10/2022
-1.75,12:48:00 AM,7/10/2022
-1.67,12:54:00 AM,7/10/2022
-1.6,1:00:00 AM,7/10/2022
-1.52,1:06:00 AM,7/10/2022
-1.4,1:12:00 AM,7/10/2022
-1.3,1:18:00 AM,7/10/2022
-1.25,1:24:00 AM,7/10/2022
-1.2,1:30:00 AM,7/10/2022
-1.15,1:36:00 AM,7/10/2022
-1.09,1:42:00 AM,7/10/2022
-1.05,1:48:00 AM,7/10/2022
-0.97,1:54:00 AM,7/10/2022
-0.82,2:06:00 AM,7/10/2022
-0.73,2:12:00 AM,7/10/2022
-0.67,2:18:00 AM,7/10/2022
-0.58,2:24:00 AM,7/10/2022
-0.5,2:30:00 AM,7/10/2022
-0.2,2:48:00 AM,7/10/2022
-0.11,2:54:00 AM,7/10/2022
-0.03,3:00:00 AM,7/10/2022
0.04,3:06:00 AM,7/10/2022
0.09,3:12:00 AM,7/10/2022
0.16,3:18:00 AM,7/10/2022
0.25,3:24:00 AM,7/10/2022
0.39,3:36:00 AM,7/10/2022
0.47,3:42:00 AM,7/10/2022
0.56,3:48:00 AM,7/10/2022
0.62,3:54:00 AM,7/10/2022
0.69,4:00:00 AM,7/10/2022
0.74,4:06:00 AM,7/10/2022
0.8,4:12:00 AM,7/10/2022
0.86,4:18:00 AM,7/10/2022
0.89,4:24:00 AM,7/10/2022
0.92,4:30:00 AM,7/10/2022
0.93,4:36:00 AM,7/10/2022
0.93,4:42:00 AM,7/10/2022
0.95,4:48:00 AM,7/10/2022
0.94,4:54:00 AM,7/10/2022
0.94,5:00:00 AM,7/10/2022
0.95,5:06:00 AM,7/10/2022
0.95,5:12:00 AM,7/10/2022
0.96,5:18:00 AM,7/10/2022
0.97,5:24:00 AM,7/10/2022
0.97,5:30:00 AM,7/10/2022
0.94,5:36:00 AM,7/10/2022
0.93,5:42:00 AM,7/10/2022
0.92,5:48:00 AM,7/10/2022
0.9,5:54:00 AM,7/10/2022
0.88,6:00:00 AM,7/10/2022
0.86,6:06:00 AM,7/10/2022
0.82,6:12:00 AM,7/10/2022
0.76,6:18:00 AM,7/10/2022
0.74,6:24:00 AM,7/10/2022
0.74,6:30:00 AM,7/10/2022
0.68,6:36:00 AM,7/10/2022
0.65,6:42:00 AM,7/10/2022
0.59,6:48:00 AM,7/10/2022
0.55,6:54:00 AM,7/10/2022
0.52,7:00:00 AM,7/10/2022
0.44,7:06:00 AM,7/10/2022
0.39,7:12:00 AM,7/10/2022
0.31,7:18:00 AM,7/10/2022
0.26,7:24:00 AM,7/10/2022
0.21,7:30:00 AM,7/10/2022
0.13,7:36:00 AM,7/10/2022
0.07,7:42:00 AM,7/10/2022
0,7:48:00 AM,7/10/2022
-0.06,7:54:00 AM,7/10/2022
-0.17,8:00:00 AM,7/10/2022
-0.22,8:06:00 AM,7/10/2022
-0.29,8:12:00 AM,7/10/2022
-0.35,8:18:00 AM,7/10/2022
-0.42,8:24:00 AM,7/10/2022
-0.51,8:30:00 AM,7/10/2022
-0.62,8:36:00 AM,7/10/2022
-0.65,8:42:00 AM,7/10/2022
-0.71,8:48:00 AM,7/10/2022
-0.8,8:54:00 AM,7/10/2022
-0.85,9:00:00 AM,7/10/2022
-1.02,9:06:00 AM,7/10/2022
-1.01,9:12:00 AM,7/10/2022
-1.11,9:18:00 AM,7/10/2022
-1.17,9:24:00 AM,7/10/2022
-1.34,9:36:00 AM,7/10/2022
-1.44,9:42:00 AM,7/10/2022
-1.49,9:48:00 AM,7/10/2022
-1.58,9:54:00 AM,7/10/2022
-1.67,10:00:00 AM,7/10/2022
-1.72,10:06:00 AM,7/10/2022
-1.86,10:12:00 AM,7/10/2022
-1.94,10:18:00 AM,7/10/2022
-2,10:24:00 AM,7/10/2022
-2.09,10:30:00 AM,7/10/2022
-2.15,10:36:00 AM,7/10/2022
-2.21,10:42:00 AM,7/10/2022
-2.29,10:48:00 AM,7/10/2022
-2.36,10:54:00 AM,7/10/2022
-2.44,11:00:00 AM,7/10/2022
-2.5,11:06:00 AM,7/10/2022
-2.55,11:12:00 AM,7/10/2022
-2.59,11:18:00 AM,7/10/2022
-2.61,11:24:00 AM,7/10/2022
-2.66,11:36:00 AM,7/10/2022
-2.62,11:42:00 AM,7/10/2022
-2.58,11:48:00 AM,7/10/2022
-2.54,11:54:00 AM,7/10/2022
-2.4,12:00:00 PM,7/10/2022
-2.33,12:06:00 PM,7/10/2022
-2.22,12:12:00 PM,7/10/2022
-2.08,12:18:00 PM,7/10/2022
-1.99,12:24:00 PM,7/10/2022
-1.74,12:48:00 PM,7/10/2022
-1.66,12:54:00 PM,7/10/2022
-1.57,1:00:00 PM,7/10/2022
-1.47,1:06:00 PM,7/10/2022
-1.4,1:12:00 PM,7/10/2022
-1.33,1:18:00 PM,7/10/2022
-1.22,1:24:00 PM,7/10/2022
-1.2,1:30:00 PM,7/10/2022
-1.03,1:36:00 PM,7/10/2022
-0.9,1:42:00 PM,7/10/2022
-0.85,1:48:00 PM,7/10/2022
-0.73,1:54:00 PM,7/10/2022
-0.63,2:00:00 PM,7/10/2022
-0.53,2:06:00 PM,7/10/2022
-0.42,2:12:00 PM,7/10/2022
-0.32,2:18:00 PM,7/10/2022
-0.2,2:24:00 PM,7/10/2022
-0.1,2:30:00 PM,7/10/2022
-0.02,2:36:00 PM,7/10/2022
0.09,2:42:00 PM,7/10/2022
0.23,2:48:00 PM,7/10/2022
0.34,2:54:00 PM,7/10/2022
0.45,3:00:00 PM,7/10/2022
0.54,3:06:00 PM,7/10/2022
0.65,3:12:00 PM,7/10/2022
0.75,3:18:00 PM,7/10/2022
0.82,3:24:00 PM,7/10/2022
0.96,3:30:00 PM,7/10/2022
1.02,3:36:00 PM,7/10/2022
1.13,3:42:00 PM,7/10/2022
1.26,3:48:00 PM,7/10/2022
1.35,3:54:00 PM,7/10/2022
1.44,4:00:00 PM,7/10/2022
1.55,4:06:00 PM,7/10/2022
1.64,4:12:00 PM,7/10/2022
1.75,4:18:00 PM,7/10/2022
1.86,4:24:00 PM,7/10/2022
1.91,4:30:00 PM,7/10/2022
2.04,4:36:00 PM,7/10/2022
2.13,4:42:00 PM,7/10/2022
2.19,4:48:00 PM,7/10/2022
2.28,4:54:00 PM,7/10/2022
2.36,5:00:00 PM,7/10/2022
2.42,5:06:00 PM,7/10/2022
2.48,5:12:00 PM,7/10/2022
2.57,5:18:00 PM,7/10/2022
2.6,5:24:00 PM,7/10/2022
2.68,5:30:00 PM,7/10/2022
2.71,5:36:00 PM,7/10/2022
2.73,5:42:00 PM,7/10/2022
2.78,5:48:00 PM,7/10/2022
2.79,5:54:00 PM,7/10/2022
2.8,6:00:00 PM,7/10/2022
2.81,6:06:00 PM,7/10/2022
2.83,6:12:00 PM,7/10/2022
2.83,6:18:00 PM,7/10/2022
2.82,6:24:00 PM,7/10/2022
2.78,6:30:00 PM,7/10/2022
2.74,6:36:00 PM,7/10/2022
2.71,6:42:00 PM,7/10/2022
2.66,6:48:00 PM,7/10/2022
2.58,6:54:00 PM,7/10/2022
2.5,7:00:00 PM,7/10/2022
2.41,7:06:00 PM,7/10/2022
2.35,7:12:00 PM,7/10/2022
2.27,7:18:00 PM,7/10/2022
2.19,7:24:00 PM,7/10/2022
2.04,7:36:00 PM,7/10/2022
1.97,7:42:00 PM,7/10/2022
1.91,7:48:00 PM,7/10/2022
1.84,7:54:00 PM,7/10/2022
1.76,8:00:00 PM,7/10/2022
1.7,8:06:00 PM,7/10/2022
1.62,8:12:00 PM,7/10/2022
1.57,8:18:00 PM,7/10/2022
1.45,8:24:00 PM,7/10/2022
1.4,8:30:00 PM,7/10/2022
1.31,8:36:00 PM,7/10/2022
1.24,8:42:00 PM,7/10/2022
1.15,8:48:00 PM,7/10/2022
1.06,8:54:00 PM,7/10/2022
0.98,9:00:00 PM,7/10/2022
0.88,9:06:00 PM,7/10/2022
0.77,9:12:00 PM,7/10/2022
0.72,9:18:00 PM,7/10/2022
0.61,9:24:00 PM,7/10/2022
0.25,9:48:00 PM,7/10/2022
0.18,9:54:00 PM,7/10/2022
0.08,10:00:00 PM,7/10/2022
-0.01,10:06:00 PM,7/10/2022
-0.08,10:12:00 PM,7/10/2022
-0.17,10:18:00 PM,7/10/2022
-0.28,10:24:00 PM,7/10/2022
-0.36,10:30:00 PM,7/10/2022
-0.46,10:36:00 PM,7/10/2022
-0.56,10:42:00 PM,7/10/2022
-0.64,10:48:00 PM,7/10/2022
-0.74,10:54:00 PM,7/10/2022
-0.86,11:00:00 PM,7/10/2022
-0.95,11:06:00 PM,7/10/2022
-1.02,11:12:00 PM,7/10/2022
-1.11,11:18:00 PM,7/10/2022
-1.2,11:24:00 PM,7/10/2022
-1.35,11:36:00 PM,7/10/2022
-1.44,11:42:00 PM,7/10/2022
-1.49,11:48:00 PM,7/10/2022
-1.59,11:54:00 PM,7/10/2022
-1.63,12:00:00 AM,7/11/2022
-1.68,12:06:00 AM,7/11/2022
-1.75,12:12:00 AM,7/11/2022
-1.83,12:18:00 AM,7/11/2022
-1.86,12:24:00 AM,7/11/2022
-1.88,12:30:00 AM,7/11/2022
-1.87,12:36:00 AM,7/11/2022
-1.82,12:42:00 AM,7/11/2022
-1.75,12:48:00 AM,7/11/2022
-1.63,12:54:00 AM,7/11/2022
-1.55,1:00:00 AM,7/11/2022
-1.49,1:06:00 AM,7/11/2022
-1.44,1:12:00 AM,7/11/2022
-1.36,1:18:00 AM,7/11/2022
-1.31,1:24:00 AM,7/11/2022
-1.28,1:30:00 AM,7/11/2022
-1.22,1:36:00 AM,7/11/2022
-1.21,1:42:00 AM,7/11/2022
-1.18,1:48:00 AM,7/11/2022
-1.17,1:54:00 AM,7/11/2022
-1.1,2:00:00 AM,7/11/2022
-1.08,2:06:00 AM,7/11/2022
-0.97,2:12:00 AM,7/11/2022
-0.89,2:18:00 AM,7/11/2022
-0.82,2:24:00 AM,7/11/2022
-0.73,2:30:00 AM,7/11/2022
-0.63,2:36:00 AM,7/11/2022
-0.56,2:42:00 AM,7/11/2022
-0.47,2:48:00 AM,7/11/2022
-0.39,2:54:00 AM,7/11/2022
-0.31,3:00:00 AM,7/11/2022
-0.21,3:06:00 AM,7/11/2022
-0.13,3:12:00 AM,7/11/2022
-0.05,3:18:00 AM,7/11/2022
0.02,3:24:00 AM,7/11/2022
0.14,3:36:00 AM,7/11/2022
0.23,3:42:00 AM,7/11/2022
0.31,3:48:00 AM,7/11/2022
0.4,3:54:00 AM,7/11/2022
0.46,4:00:00 AM,7/11/2022
0.56,4:06:00 AM,7/11/2022
0.64,4:12:00 AM,7/11/2022
0.69,4:18:00 AM,7/11/2022
0.76,4:24:00 AM,7/11/2022
0.86,4:30:00 AM,7/11/2022
0.94,4:36:00 AM,7/11/2022
1.01,4:42:00 AM,7/11/2022
1.1,4:48:00 AM,7/11/2022
1.19,4:54:00 AM,7/11/2022
1.23,5:00:00 AM,7/11/2022
1.29,5:06:00 AM,7/11/2022
1.34,5:12:00 AM,7/11/2022
1.44,5:18:00 AM,7/11/2022
1.49,5:24:00 AM,7/11/2022
1.58,5:30:00 AM,7/11/2022
1.62,5:36:00 AM,7/11/2022
1.67,5:42:00 AM,7/11/2022
1.71,5:48:00 AM,7/11/2022
1.72,5:54:00 AM,7/11/2022
1.77,6:00:00 AM,7/11/2022
1.81,6:06:00 AM,7/11/2022
1.83,6:12:00 AM,7/11/2022
1.82,6:18:00 AM,7/11/2022
1.88,6:24:00 AM,7/11/2022
1.89,6:30:00 AM,7/11/2022
1.91,6:36:00 AM,7/11/2022
1.9,6:42:00 AM,7/11/2022
1.87,6:48:00 AM,7/11/2022
1.85,6:54:00 AM,7/11/2022
1.79,7:00:00 AM,7/11/2022
1.73,7:06:00 AM,7/11/2022
1.68,7:12:00 AM,7/11/2022
1.6,7:18:00 AM,7/11/2022
1.53,7:24:00 AM,7/11/2022
1.4,7:36:00 AM,7/11/2022
1.35,7:42:00 AM,7/11/2022
1.26,7:48:00 AM,7/11/2022
1.21,7:54:00 AM,7/11/2022
1.14,8:00:00 AM,7/11/2022
1.07,8:06:00 AM,7/11/2022
1,8:12:00 AM,7/11/2022
0.93,8:18:00 AM,7/11/2022
0.86,8:24:00 AM,7/11/2022
0.74,8:30:00 AM,7/11/2022
0.67,8:36:00 AM,7/11/2022
0.61,8:42:00 AM,7/11/2022
0.55,8:48:00 AM,7/11/2022
0.48,8:54:00 AM,7/11/2022
0.39,9:00:00 AM,7/11/2022
0.32,9:06:00 AM,7/11/2022
0.2,9:12:00 AM,7/11/2022
0.15,9:18:00 AM,7/11/2022
0.1,9:24:00 AM,7/11/2022
0.01,9:30:00 AM,7/11/2022
-0.09,9:36:00 AM,7/11/2022
-0.17,9:42:00 AM,7/11/2022
-0.31,9:48:00 AM,7/11/2022
-0.34,9:54:00 AM,7/11/2022
-0.44,10:00:00 AM,7/11/2022
-0.53,10:06:00 AM,7/11/2022
-0.59,10:11:00 AM,7/11/2022
-0.64,10:12:00 AM,7/11/2022
-0.72,10:18:00 AM,7/11/2022
-0.79,10:24:00 AM,7/11/2022
-0.9,10:30:00 AM,7/11/2022
-1,10:36:00 AM,7/11/2022
-1.11,10:42:00 AM,7/11/2022
-1.18,10:48:00 AM,7/11/2022
-1.31,10:54:00 AM,7/11/2022
-1.42,11:00:00 AM,7/11/2022
-1.49,11:06:00 AM,7/11/2022
-1.54,11:12:00 AM,7/11/2022
-1.62,11:18:00 AM,7/11/2022
-1.71,11:24:00 AM,7/11/2022
-1.81,11:30:00 AM,7/11/2022
-1.88,11:36:00 AM,7/11/2022
-1.96,11:42:00 AM,7/11/2022
-2.03,11:48:00 AM,7/11/2022
-2.08,11:54:00 AM,7/11/2022
-2.15,12:00:00 PM,7/11/2022
-2.2,12:06:00 PM,7/11/2022
-2.25,12:12:00 PM,7/11/2022
-2.29,12:18:00 PM,7/11/2022
-2.3,12:24:00 PM,7/11/2022
-2.32,12:30:00 PM,7/11/2022
-2.33,12:36:00 PM,7/11/2022
-2.33,12:42:00 PM,7/11/2022
-2.32,12:48:00 PM,7/11/2022
-2.3,12:54:00 PM,7/11/2022
-2.19,1:00:00 PM,7/11/2022
-2.12,1:06:00 PM,7/11/2022
-2,1:12:00 PM,7/11/2022
-1.91,1:18:00 PM,7/11/2022
-1.8,1:24:00 PM,7/11/2022
-1.69,1:30:00 PM,7/11/2022
-1.65,1:36:00 PM,7/11/2022
-1.58,1:42:00 PM,7/11/2022
-1.49,1:48:00 PM,7/11/2022
-1.43,1:54:00 PM,7/11/2022
-1.36,2:00:00 PM,7/11/2022
-1.25,2:06:00 PM,7/11/2022
-1.18,2:12:00 PM,7/11/2022
-1.08,2:18:00 PM,7/11/2022
-1.01,2:24:00 PM,7/11/2022
-0.86,2:36:00 PM,7/11/2022
-0.77,2:42:00 PM,7/11/2022
-0.71,2:48:00 PM,7/11/2022
-0.58,2:54:00 PM,7/11/2022
-0.48,3:00:00 PM,7/11/2022
-0.37,3:06:00 PM,7/11/2022
-0.29,3:12:00 PM,7/11/2022
-0.18,3:18:00 PM,7/11/2022
-0.16,3:24:00 PM,7/11/2022
0.01,3:30:00 PM,7/11/2022
0.05,3:36:00 PM,7/11/2022
0.21,3:42:00 PM,7/11/2022
0.33,3:48:00 PM,7/11/2022
0.44,3:54:00 PM,7/11/2022
0.56,4:00:00 PM,7/11/2022
0.68,4:06:00 PM,7/11/2022
0.75,4:12:00 PM,7/11/2022
0.89,4:18:00 PM,7/11/2022
1.01,4:24:00 PM,7/11/2022
1.14,4:30:00 PM,7/11/2022
1.23,4:36:00 PM,7/11/2022
1.35,4:42:00 PM,7/11/2022
1.46,4:48:00 PM,7/11/2022
1.56,4:54:00 PM,7/11/2022
1.67,5:00:00 PM,7/11/2022
1.79,5:06:00 PM,7/11/2022
1.93,5:12:00 PM,7/11/2022
2.02,5:18:00 PM,7/11/2022
2.13,5:24:00 PM,7/11/2022
2.23,5:30:00 PM,7/11/2022
2.5,5:48:00 PM,7/11/2022
2.6,5:54:00 PM,7/11/2022
2.71,6:00:00 PM,7/11/2022
2.8,6:06:00 PM,7/11/2022
2.87,6:12:00 PM,7/11/2022
2.88,6:18:00 PM,7/11/2022
3.01,6:24:00 PM,7/11/2022
3.01,6:30:00 PM,7/11/2022
3.12,6:36:00 PM,7/11/2022
3.19,6:42:00 PM,7/11/2022
3.22,6:48:00 PM,7/11/2022
3.23,6:54:00 PM,7/11/2022
3.24,7:00:00 PM,7/11/2022
3.25,7:06:00 PM,7/11/2022
3.25,7:12:00 PM,7/11/2022
3.22,7:18:00 PM,7/11/2022
3.21,7:24:00 PM,7/11/2022
3.13,7:30:00 PM,7/11/2022
3.1,7:36:00 PM,7/11/2022
3,7:42:00 PM,7/11/2022
2.95,7:48:00 PM,7/11/2022
2.86,7:54:00 PM,7/11/2022
2.77,8:00:00 PM,7/11/2022
2.7,8:06:00 PM,7/11/2022
2.57,8:12:00 PM,7/11/2022
2.54,8:18:00 PM,7/11/2022
2.46,8:24:00 PM,7/11/2022
2.31,8:36:00 PM,7/11/2022
2.24,8:42:00 PM,7/11/2022
2.16,8:48:00 PM,7/11/2022
2.07,8:54:00 PM,7/11/2022
1.98,9:00:00 PM,7/11/2022
1.88,9:06:00 PM,7/11/2022
1.83,9:12:00 PM,7/11/2022
1.78,9:18:00 PM,7/11/2022
1.68,9:24:00 PM,7/11/2022
1.6,9:30:00 PM,7/11/2022
1.5,9:36:00 PM,7/11/2022
1.42,9:42:00 PM,7/11/2022
1.34,9:48:00 PM,7/11/2022
1.24,9:54:00 PM,7/11/2022
1.14,10:00:00 PM,7/11/2022
1.04,10:06:00 PM,7/11/2022
0.94,10:12:00 PM,7/11/2022
0.86,10:18:00 PM,7/11/2022
0.8,10:24:00 PM,7/11/2022
0.68,10:30:00 PM,7/11/2022
0.6,10:36:00 PM,7/11/2022
0.49,10:42:00 PM,7/11/2022
0.39,10:48:00 PM,7/11/2022
0.3,10:54:00 PM,7/11/2022
0.21,11:00:00 PM,7/11/2022
0.1,11:06:00 PM,7/11/2022
0.01,11:12:00 PM,7/11/2022
-0.11,11:18:00 PM,7/11/2022
-0.22,11:24:00 PM,7/11/2022
-0.31,11:30:00 PM,7/11/2022
-0.43,11:36:00 PM,7/11/2022
-0.52,11:42:00 PM,7/11/2022
-0.61,11:48:00 PM,7/11/2022
-0.73,11:54:00 PM,7/11/2022
-0.85,12:00:00 AM,7/12/2022
-0.94,12:06:00 AM,7/12/2022
-1.02,12:12:00 AM,7/12/2022
-1.14,12:18:00 AM,7/12/2022
-1.22,12:24:00 AM,7/12/2022
-1.43,12:36:00 AM,7/12/2022
-1.49,12:42:00 AM,7/12/2022
-1.59,12:48:00 AM,7/12/2022
-1.66,12:54:00 AM,7/12/2022
-1.77,1:00:00 AM,7/12/2022
-1.85,1:06:00 AM,7/12/2022
-1.92,1:12:00 AM,7/12/2022
-2,1:18:00 AM,7/12/2022
-2.04,1:24:00 AM,7/12/2022
-2.12,1:36:00 AM,7/12/2022
-2.16,1:42:00 AM,7/12/2022
-2.16,1:48:00 AM,7/12/2022
-2.16,1:54:00 AM,7/12/2022
-2.15,2:00:00 AM,7/12/2022
-1.93,2:18:00 AM,7/12/2022
-1.86,2:24:00 AM,7/12/2022
-1.74,2:30:00 AM,7/12/2022
